,LKSPOMET_ATemp,LKSBAWQ_Sal,LKSBAWQ_Depth,LKSBAWQ_pH,LKSPOMET_TotPrcp,LKSBAWQ_Turb
42949,27.9,0.1,1.40,8.3,0.0,3
42950,28.2,0.1,1.40,8.0,0.0,3
42951,28.4,0.1,1.39,8.0,0.0,2
42952,28.2,0.1,1.38,7.8,0.0,4
42953,28.4,0.1,1.39,7.9,0.0,3
42954,28.4,0.1,1.40,8.3,0.0,2
42955,28.6,0.1,1.41,8.0,0.0,2
42956,28.7,0.1,1.40,7.6,0.0,2
42957,28.4,0.1,1.40,8.0,0.0,1
42958,28.5,0.1,1.39,8.1,0.0,3
42959,28.7,0.1,1.37,7.9,0.0,2
42960,28.5,0.1,1.38,7.7,0.0,2
42961,28.4,0.1,1.36,7.7,0.0,2
42962,28.3,0.1,1.37,7.7,0.0,2
42963,28.3,0.1,1.36,7.6,0.0,2
42964,28.2,0.1,1.36,7.5,0.0,1
42965,28.1,0.1,1.36,7.6,0.0,2
42966,28.0,0.1,1.37,7.5,0.0,1
42967,27.7,0.1,1.36,7.5,0.0,1
42968,27.4,0.1,1.35,7.6,0.0,2
42969,27.2,0.1,1.36,7.6,0.0,2
42970,26.9,0.1,1.36,7.5,0.0,2
42971,26.5,0.1,1.37,7.5,0.0,3
42972,26.0,0.1,1.36,7.5,0.0,1
42973,25.4,0.1,1.36,7.5,0.0,1
42974,24.9,0.1,1.35,7.5,0.0,2
42975,24.6,0.1,1.34,7.5,0.0,1
42976,24.1,0.1,1.35,7.4,0.0,1
42977,23.6,0.1,1.36,7.6,0.0,2
42978,23.2,0.1,1.37,7.6,0.0,2
42979,23.0,0.1,1.36,7.5,0.0,2
42980,22.9,0.1,1.36,7.4,0.0,2
42981,22.5,0.1,1.36,7.5,0.0,1
42982,22.2,0.1,1.39,7.4,0.0,1
42983,21.9,0.1,1.38,7.4,0.0,1
42984,22.0,0.1,1.38,7.5,0.0,1
42985,21.9,0.1,1.37,7.4,0.0,1
42986,21.8,0.1,1.37,7.4,0.0,1
42987,21.6,0.1,1.38,7.4,0.0,1
42988,21.6,0.1,1.37,7.4,0.0,1
42989,21.6,0.1,1.36,7.4,0.0,1
42990,21.6,0.1,1.37,7.4,0.0,1
42991,21.6,0.1,1.37,7.4,0.0,1
42992,21.5,0.1,1.36,7.4,0.0,1
42993,21.4,0.1,1.36,7.5,0.0,1
42994,21.4,0.1,1.36,7.6,0.0,2
42995,21.3,0.1,1.35,7.5,0.0,1
42996,21.1,0.1,1.35,7.4,0.0,1
42997,20.8,0.1,1.36,7.4,0.0,1
42998,20.8,0.1,1.36,7.3,0.0,1
42999,20.6,0.1,1.36,7.3,0.0,1
43000,20.5,0.1,1.34,7.3,0.0,1
43001,20.2,0.1,1.32,7.3,0.0,1
43002,19.5,0.1,1.31,7.4,0.0,1
43003,18.8,0.1,1.30,7.4,0.0,1
43004,18.2,0.1,1.31,7.4,0.0,1
43005,17.8,0.1,1.33,7.4,0.0,1
43006,17.3,0.1,1.34,7.4,0.0,1
43007,17.0,0.1,1.33,7.4,0.0,1
43008,16.7,0.1,1.33,7.4,0.0,2
43009,16.5,0.1,1.31,7.4,0.0,1
43010,16.4,0.1,1.30,7.4,0.0,1
43011,16.4,0.1,1.31,7.4,0.0,1
43012,16.4,0.1,1.33,7.3,0.0,1
43013,16.2,0.1,1.34,7.4,0.0,1
43014,16.0,0.1,1.34,7.4,0.0,1
43015,15.9,0.1,1.34,7.3,0.0,1
43016,16.0,0.1,1.33,7.4,0.0,1
43017,16.2,0.1,1.32,7.4,0.0,1
43018,16.6,0.1,1.33,7.4,0.0,1
43019,17.3,0.1,1.35,7.3,0.0,1
43020,18.1,0.1,1.39,7.4,0.0,1
43021,19.1,0.1,1.38,7.5,0.0,1
43022,20.1,0.1,1.37,7.4,0.0,1
43023,20.8,0.1,1.36,7.4,0.0,1
43024,21.7,0.1,1.34,7.4,0.0,2
43025,22.2,0.1,1.34,7.3,0.0,1
43026,22.6,0.1,1.36,7.4,0.0,2
43027,22.8,0.1,1.36,7.5,0.0,1
43028,23.0,0.1,1.36,7.4,0.0,1
43029,23.4,0.1,1.37,7.5,0.0,1
43030,23.7,0.1,1.36,7.4,0.0,1
43031,24.2,0.1,1.37,7.4,0.0,1
43032,24.7,0.1,1.36,7.4,0.0,1
43033,25.5,0.1,1.36,7.4,0.0,1
43034,25.6,0.1,1.37,7.5,0.0,1
43035,25.6,0.1,1.37,7.3,0.0,1
43036,25.8,0.1,1.38,7.4,0.0,1
43037,26.2,0.1,1.38,7.3,0.0,1
43038,26.8,0.1,1.36,7.4,0.0,1
43039,27.4,0.1,1.37,7.5,0.0,1
43040,27.8,0.1,1.36,7.5,0.0,1
43041,28.2,0.1,1.38,7.5,0.0,1
43042,28.6,0.1,1.39,7.6,0.0,1
43043,29.1,0.1,1.39,7.6,0.0,2
43044,29.4,0.1,1.38,7.5,0.0,1
43045,29.5,0.1,1.39,7.5,0.0,2
43046,29.9,0.1,1.38,7.5,0.0,1
43047,30.4,0.1,1.37,7.8,0.0,1
43048,30.5,0.1,1.38,7.7,0.0,1
43049,30.9,0.1,1.37,7.9,0.0,2
43050,30.8,0.1,1.37,7.9,0.0,1
43051,31.0,0.1,1.38,7.9,0.0,3
43052,31.0,0.1,1.38,7.8,0.0,4
43053,31.3,0.1,1.39,7.8,0.0,2
43054,31.3,0.1,1.36,7.8,0.0,2
43055,31.4,0.1,1.35,7.5,0.0,1
43056,31.3,0.1,1.34,7.6,0.0,2
43057,31.2,0.1,1.34,7.6,0.0,1
43058,31.3,0.1,1.36,7.5,0.0,1
43059,31.2,0.1,1.37,7.5,0.0,2
43060,31.0,0.1,1.36,7.6,0.0,2
43061,31.0,0.1,1.35,7.6,0.0,2
43062,30.8,0.1,1.34,7.4,0.0,2
43063,30.5,0.1,1.33,7.4,0.0,1
43064,30.2,0.1,1.33,7.5,0.0,2
43065,29.9,0.1,1.34,7.4,0.0,1
43066,29.7,0.1,1.33,7.5,0.0,1
43067,29.1,0.1,1.35,7.5,0.0,2
43068,28.7,0.1,1.35,7.9,0.0,4
43069,28.3,0.1,1.36,7.6,0.0,2
43070,27.9,0.1,1.35,7.4,0.0,2
43071,27.3,0.1,1.33,7.4,0.0,1
43072,26.8,0.1,1.33,7.4,0.0,1
43073,26.6,0.1,1.34,7.6,0.0,3
43074,26.3,0.1,1.36,7.4,0.0,1
43075,25.9,0.1,1.37,7.7,0.0,4
43076,25.5,0.1,1.38,7.4,0.0,1
43077,25.0,0.1,1.37,7.5,0.0,1
43078,25.1,0.1,1.38,7.4,0.0,1
43079,25.0,0.1,1.37,7.4,0.0,1
43080,25.1,0.1,1.37,7.4,0.0,1
43081,24.9,0.1,1.37,7.4,0.0,1
43082,24.7,0.1,1.37,7.4,0.0,1
43083,24.6,0.1,1.39,7.4,0.0,1
43084,24.5,0.1,1.39,7.5,0.0,1
43085,24.3,0.1,1.38,7.4,0.0,1
43086,24.3,0.1,1.37,7.4,0.0,1
43087,24.2,0.1,1.37,7.4,0.0,1
43088,24.2,0.1,1.36,7.4,0.0,1
43089,24.1,0.1,1.37,7.5,0.0,1
43090,23.8,0.1,1.38,7.5,0.0,1
43091,23.6,0.1,1.40,7.8,0.0,2
43092,23.0,0.1,1.39,7.6,0.0,1
43093,22.7,0.1,1.36,7.4,0.0,1
43094,22.8,0.1,1.34,7.4,0.0,1
43095,22.4,0.1,1.34,7.4,0.0,1
43096,21.9,0.1,1.34,7.4,0.0,1
43097,21.5,0.1,1.34,7.5,0.0,2
43098,21.3,0.1,1.35,7.5,0.0,1
43099,21.1,0.1,1.36,7.5,0.0,1
43100,21.0,0.1,1.37,7.4,0.0,1
43101,21.1,0.1,1.36,7.4,0.0,1
43102,20.5,0.1,1.34,7.4,0.0,1
43103,20.5,0.1,1.34,7.4,0.0,1
43104,20.3,0.1,1.34,7.4,0.0,1
43105,20.0,0.1,1.34,7.4,0.0,1
43106,19.7,0.1,1.34,7.4,0.0,1
43107,19.4,0.1,1.36,8.1,0.0,7
43108,19.3,0.1,1.36,7.9,0.0,2
43109,19.2,0.1,1.34,7.6,0.0,2
43110,18.9,0.1,1.34,7.4,0.0,1
43111,18.6,0.1,1.35,7.4,0.0,1
43112,18.6,0.1,1.36,7.4,0.0,1
43113,18.9,0.1,1.38,7.4,0.0,1
43114,19.2,0.1,1.40,7.3,0.0,1
43115,19.7,0.1,1.38,7.4,0.0,1
43116,20.5,0.1,1.38,7.4,0.0,1
43117,21.5,0.1,1.37,7.4,0.0,1
43118,22.4,0.1,1.37,7.3,0.0,1
43119,23.5,0.1,1.38,7.3,0.0,1
43120,23.7,0.1,1.37,7.4,0.0,1
43121,23.7,0.1,1.37,7.4,0.0,1
43122,24.4,0.1,1.38,7.7,0.0,4
43123,24.9,0.1,1.38,7.5,0.0,1
43124,25.3,0.1,1.39,7.5,0.0,1
43125,25.6,0.1,1.38,7.5,0.0,1
43126,26.0,0.1,1.39,7.5,0.0,1
43127,26.3,0.1,1.40,7.5,0.0,1
43128,26.8,0.1,1.41,7.4,0.0,1
43129,27.4,0.1,1.39,7.4,0.0,1
43130,27.7,0.1,1.39,7.4,0.0,1
43131,28.1,0.1,1.38,7.4,0.0,1
43132,28.4,0.1,1.38,7.5,0.0,2
43133,29.0,0.1,1.40,7.7,0.0,2
43134,29.2,0.1,1.42,7.6,0.0,2
43135,29.7,0.1,1.43,7.5,0.0,1
43136,29.7,0.1,1.42,7.5,0.0,1
43137,29.8,0.1,1.42,7.5,0.0,2
43138,29.9,0.1,1.41,7.4,0.0,1
43139,30.2,0.1,1.43,7.4,0.0,1
43140,30.4,0.1,1.44,7.3,0.0,1
43141,30.6,0.1,1.44,7.4,0.0,1
43142,30.9,0.1,1.44,7.5,0.0,1
43143,31.0,0.1,1.43,7.5,0.0,1
43144,31.0,0.1,1.43,7.3,0.0,1
43145,31.3,0.1,1.43,7.5,0.0,1
43146,31.2,0.1,1.43,7.5,0.0,1
43147,31.3,0.1,1.43,7.7,0.0,1
43148,31.7,0.1,1.44,7.5,0.0,1
43149,31.7,0.1,1.43,7.5,0.0,1
43150,31.6,0.1,1.45,7.6,0.0,1
43151,31.6,0.1,1.43,7.6,0.0,1
43152,31.1,0.1,1.42,7.7,0.0,1
43153,31.6,0.1,1.41,7.7,0.0,1
43154,31.6,0.1,1.39,7.8,0.0,1
43155,31.7,0.1,1.39,7.6,0.0,1
43156,31.7,0.1,1.41,7.7,0.0,2
43157,31.6,0.1,1.39,8.0,0.0,2
43158,31.3,0.1,1.39,7.9,0.0,1
43159,31.2,0.1,1.38,7.7,0.0,1
43160,31.1,0.1,1.38,7.6,0.0,1
43161,29.8,0.1,1.38,7.6,0.0,2
43162,27.6,0.1,1.39,7.7,0.0,1
43163,26.7,0.1,1.38,7.6,0.0,1
43164,26.0,0.1,1.40,7.8,0.0,1
43165,25.4,0.1,1.38,7.7,0.0,1
43166,24.7,0.1,1.38,7.6,0.0,1
43167,24.1,0.1,1.38,7.6,0.0,1
43168,23.5,0.1,1.37,7.6,0.0,1
43169,23.0,0.1,1.37,7.8,0.0,2
43170,22.8,0.1,1.37,7.6,0.0,1
43171,22.4,0.1,1.38,7.9,0.0,2
43172,22.0,0.1,1.40,7.5,0.0,1
43173,21.8,0.1,1.40,7.4,0.0,1
43174,21.5,0.1,1.41,7.5,0.0,2
43175,21.2,0.1,1.41,7.7,0.0,1
43176,21.0,0.1,1.39,7.5,0.0,1
43177,20.9,0.1,1.41,7.5,0.0,1
43178,20.8,0.1,1.42,7.5,0.0,1
43179,20.5,0.1,1.43,7.9,0.0,2
43180,20.3,0.1,1.43,7.8,0.0,1
43181,20.2,0.1,1.40,7.5,0.0,1
43182,20.1,0.1,1.39,7.5,0.0,1
43183,19.9,0.1,1.41,7.5,0.0,1
43184,19.9,0.1,1.41,7.5,0.0,1
43185,19.8,0.1,1.42,7.7,0.0,1
43186,19.6,0.1,1.44,7.7,0.0,1
43187,19.6,0.1,1.43,7.8,0.0,2
43188,19.5,0.1,1.40,7.7,0.0,1
43189,19.3,0.1,1.40,7.5,0.0,1
43190,19.2,0.1,1.39,7.5,0.0,1
43191,19.1,0.1,1.39,7.5,0.0,1
43192,19.2,0.1,1.37,7.5,0.0,1
43193,19.0,0.1,1.38,7.7,0.0,1
43194,18.8,0.1,1.38,7.6,0.0,1
43195,18.7,0.1,1.39,7.6,0.0,1
43196,18.6,0.1,1.38,7.6,0.0,1
43197,18.6,0.1,1.35,7.5,0.0,1
43198,18.5,0.1,1.35,7.5,0.0,1
43199,18.4,0.1,1.36,7.6,0.0,1
43200,18.3,0.1,1.38,7.5,0.0,1
43201,18.1,0.1,1.38,7.5,0.0,1
43202,18.0,0.1,1.38,7.6,0.0,1
43203,17.9,0.1,1.37,7.5,0.0,1
43204,17.8,0.1,1.37,7.5,0.0,1
43205,17.6,0.1,1.36,7.5,0.0,1
43206,17.5,0.1,1.35,7.6,0.0,1
43207,17.4,0.1,1.36,7.5,0.0,1
43208,17.4,0.1,1.36,7.5,0.0,1
43209,17.4,0.1,1.37,7.4,0.0,1
43210,17.7,0.1,1.37,7.4,0.0,1
43211,18.2,0.1,1.39,7.5,0.0,1
43212,18.7,0.1,1.40,7.5,0.0,1
43213,19.6,0.1,1.39,7.5,0.0,1
43214,21.0,0.1,1.38,7.5,0.0,1
43215,22.1,0.1,1.38,7.5,0.0,1
43216,23.2,0.1,1.36,7.5,0.0,1
43217,23.7,0.1,1.36,7.5,0.0,1
43218,23.9,0.1,1.38,7.6,0.0,1
43219,25.0,0.1,1.37,7.5,0.0,1
43220,24.9,0.1,1.36,7.6,0.0,1
43221,25.7,0.1,1.36,7.6,0.0,1
43222,26.3,0.1,1.35,7.5,0.0,2
43223,26.2,0.1,1.36,7.5,0.0,1
43224,26.4,0.1,1.36,7.6,0.0,2
43225,27.4,0.1,1.38,7.6,0.0,1
43226,28.3,0.1,1.39,7.5,0.0,1
43227,28.7,0.1,1.40,7.5,0.0,2
43228,28.7,0.1,1.42,7.5,0.0,1
43229,29.0,0.1,1.41,7.7,0.0,2
43230,29.3,0.1,1.41,7.5,0.0,1
43231,29.8,0.1,1.43,8.3,0.0,8
43232,30.1,0.1,1.43,7.6,0.0,1
43233,30.3,0.1,1.43,7.5,0.0,1
43234,30.5,0.1,1.43,7.5,0.0,2
43235,30.9,0.1,1.42,7.4,0.0,1
43236,30.9,0.1,1.42,7.5,0.0,1
43237,31.2,0.1,1.43,7.5,0.0,3
43238,31.3,0.1,1.42,7.5,0.0,1
43239,31.8,0.1,1.42,7.8,0.0,2
43240,31.7,0.1,1.42,7.8,0.0,1
43241,31.9,0.1,1.42,7.7,0.0,1
43242,31.9,0.1,1.42,7.9,0.0,2
43243,31.8,0.1,1.43,7.7,0.0,1
43244,31.6,0.1,1.43,7.6,0.0,1
43245,31.9,0.1,1.43,7.6,0.0,1
43246,32.0,0.1,1.41,7.7,0.0,1
43247,32.0,0.1,1.40,7.8,0.0,1
43248,31.9,0.1,1.39,7.6,0.0,2
43249,31.9,0.1,1.38,7.7,0.0,1
43250,32.2,0.1,1.38,7.6,0.0,1
43251,32.1,0.1,1.37,7.7,0.0,1
43252,32.3,0.1,1.36,8.1,0.0,1
43253,32.2,0.1,1.36,7.8,0.0,1
43254,31.9,0.1,1.37,7.8,0.0,1
43255,30.2,0.1,1.38,7.7,0.0,1
43256,28.6,0.1,1.39,7.7,0.0,1
43257,27.7,0.1,1.39,7.7,0.0,1
43258,27.2,0.1,1.37,7.8,0.0,1
43259,26.5,0.1,1.39,7.8,0.0,1
43260,25.7,0.1,1.37,7.7,0.0,1
43261,25.2,0.1,1.36,8.0,0.0,3
43262,24.8,0.1,1.36,8.0,0.0,1
43263,24.2,0.1,1.35,7.7,0.0,1
43264,23.7,0.1,1.36,7.6,0.0,1
43265,23.3,0.1,1.36,7.6,0.0,1
43266,22.8,0.1,1.37,7.7,0.0,1
43267,22.6,0.1,1.38,7.7,0.0,1
43268,22.3,0.1,1.38,7.7,0.0,1
43269,22.0,0.1,1.37,7.7,0.0,1
43270,21.9,0.1,1.39,7.7,0.0,1
43271,21.7,0.1,1.36,7.7,0.0,1
43272,21.5,0.1,1.38,7.6,0.0,1
43273,21.3,0.1,1.39,7.7,0.0,1
43274,21.2,0.1,1.38,7.8,0.0,1
43275,21.1,0.1,1.36,7.8,0.0,1
43276,20.9,0.1,1.38,8.2,0.0,1
43277,20.8,0.1,1.35,8.0,0.0,1
43278,20.6,0.1,1.36,8.1,0.0,2
43279,20.3,0.1,1.37,7.6,0.0,1
43280,20.2,0.1,1.36,7.8,0.0,1
43281,20.1,0.1,1.37,7.6,0.0,1
43282,20.0,0.1,1.37,7.5,0.0,1
43283,19.9,0.1,1.37,7.5,0.0,1
43284,19.9,0.1,1.37,7.6,0.0,1
43285,19.9,0.1,1.36,7.6,0.0,1
43286,19.8,0.1,1.35,7.6,0.0,1
43287,19.7,0.1,1.36,7.6,0.0,1
43288,19.6,0.1,1.36,7.6,0.0,1
43289,19.5,0.1,1.37,7.6,0.0,2
43290,19.4,0.1,1.38,7.7,0.0,1
43291,19.4,0.1,1.37,7.7,0.0,1
43292,19.4,0.1,1.36,7.6,0.0,1
43293,19.5,0.1,1.35,7.6,0.0,1
43294,19.6,0.1,1.35,7.6,0.0,1
43295,19.4,0.1,1.37,7.6,0.0,1
43296,19.4,0.1,1.37,7.5,0.0,1
43297,19.3,0.1,1.38,7.6,0.0,1
43298,19.2,0.1,1.37,7.6,0.0,1
43299,19.1,0.1,1.36,7.5,0.0,1
43300,19.0,0.1,1.34,7.5,0.0,1
43301,18.8,0.1,1.34,7.5,0.0,1
43302,18.6,0.1,1.33,7.6,0.0,1
43303,18.5,0.1,1.34,7.7,0.0,1
43304,18.6,0.1,1.38,7.6,0.0,1
43305,18.7,0.1,1.33,7.5,0.0,1
43306,19.1,0.1,1.34,7.7,0.0,3
43307,19.6,0.1,1.32,7.8,0.0,3
43308,20.3,0.1,1.33,7.7,0.0,1
43309,21.3,0.1,1.35,7.5,0.0,1
43310,22.8,0.1,1.32,7.5,0.0,1
43311,23.5,0.1,1.32,7.4,0.0,1
43312,23.9,0.1,1.31,7.5,0.0,1
43313,24.7,0.1,1.31,7.5,0.0,1
43314,25.3,0.1,1.30,7.5,0.0,1
43315,25.1,0.1,1.31,7.6,0.0,2
43316,25.4,0.1,1.29,7.6,0.0,1
43317,26.2,0.1,1.29,7.7,0.0,1
43318,27.0,0.1,1.33,7.6,0.0,1
43319,27.2,0.1,1.33,7.8,0.0,3
43320,27.4,0.1,1.35,7.5,0.0,1
43321,27.9,0.1,1.35,7.6,0.0,1
43322,28.1,0.1,1.34,7.7,0.0,3
43323,28.6,0.1,1.35,7.6,0.0,1
43324,28.9,0.1,1.35,7.6,0.0,1
43325,29.2,0.1,1.35,7.7,0.0,1
43326,29.3,0.1,1.37,7.5,0.0,1
43327,29.7,0.1,1.37,7.5,0.0,1
43328,29.9,0.1,1.38,7.4,0.0,1
43329,29.9,0.1,1.38,7.7,0.0,1
43330,30.0,0.1,1.39,7.6,0.0,1
43331,30.0,0.1,1.40,7.6,0.0,1
43332,30.6,0.1,1.41,7.7,0.0,1
43333,30.4,0.1,1.40,7.7,0.0,1
43334,30.7,0.1,1.40,7.6,0.0,2
43335,30.7,0.1,1.43,7.8,0.0,1
43336,30.5,0.1,1.42,7.9,0.0,1
43337,30.6,0.1,1.41,7.8,0.0,1
43338,31.1,0.1,1.39,7.9,0.0,1
43339,30.9,0.1,1.38,7.9,0.0,1
43340,31.3,0.1,1.36,7.9,0.0,1
43341,30.8,0.1,1.39,7.7,0.0,1
43342,30.7,0.1,1.39,7.8,0.0,1
43343,30.7,0.1,1.37,7.9,0.0,1
43344,30.6,0.1,1.36,7.9,0.0,1
43345,31.2,0.1,1.35,8.0,0.0,1
43346,31.1,0.1,1.34,7.9,0.0,1
43347,30.4,0.1,1.34,7.9,0.0,1
43348,30.6,0.1,1.34,7.8,0.0,1
43349,30.6,0.1,1.33,7.6,0.0,0
43350,30.5,0.1,1.33,8.0,0.0,1
43351,30.3,0.1,1.32,8.3,0.0,1
43352,30.0,0.1,1.33,8.3,0.0,1
43353,29.5,0.1,1.33,8.0,0.0,1
43354,29.2,0.1,1.32,8.1,0.0,1
43355,28.9,0.1,1.30,7.9,0.0,2
43356,28.7,0.1,1.31,7.7,0.0,1
43357,28.3,0.1,1.30,7.7,0.0,1
43358,28.0,0.1,1.28,7.8,0.0,1
43359,27.8,0.1,1.29,7.7,0.0,1
43360,27.5,0.1,1.29,7.7,0.0,1
43361,27.4,0.1,1.29,7.6,0.0,1
43362,27.2,0.1,1.30,7.8,0.0,1
43363,27.0,0.1,1.31,7.6,0.0,1
43364,26.9,0.1,1.31,7.6,0.0,1
43365,26.9,0.1,1.34,7.8,0.0,1
43366,26.9,0.1,1.34,7.9,0.0,1
43367,27.0,0.1,1.32,7.7,0.0,1
43368,26.9,0.1,1.32,7.6,0.0,1
43369,26.8,0.1,1.28,7.5,0.0,1
43370,26.7,0.1,1.28,7.6,0.0,2
43371,26.6,0.1,1.27,7.6,0.0,1
43372,26.5,0.1,1.29,7.6,0.0,1
43373,26.6,0.1,1.30,7.6,0.0,1
43374,26.6,0.1,1.32,7.9,0.0,1
43375,26.4,0.1,1.30,7.5,0.0,1
43376,26.2,0.1,1.30,7.5,0.0,1
43377,26.0,0.1,1.29,7.5,0.0,1
43378,25.9,0.1,1.28,7.5,0.0,1
43379,25.8,0.1,1.30,7.5,0.0,1
43380,25.9,0.1,1.33,7.9,0.0,1
43381,26.2,0.1,1.33,7.7,0.0,3
43382,26.0,0.1,1.31,7.7,0.0,1
43383,25.9,0.1,1.27,7.5,0.0,1
43384,25.3,0.1,1.28,7.7,0.0,1
43385,22.8,0.1,1.27,7.8,1.0,1
43386,21.8,0.1,1.26,7.6,0.0,1
43387,21.5,0.1,1.27,7.7,0.0,2
43388,21.1,0.1,1.27,7.7,0.0,1
43389,20.8,0.1,1.30,7.5,0.0,1
43390,20.7,0.1,1.29,7.8,0.0,2
43391,20.6,0.1,1.28,7.5,0.0,1
43392,20.5,0.1,1.31,7.5,0.0,1
43393,20.5,0.1,1.31,7.5,0.0,2
43394,20.4,0.1,1.29,7.5,0.0,1
43395,20.2,0.1,1.29,7.6,0.0,1
43396,20.0,0.1,1.31,7.6,0.0,1
43397,19.7,0.1,1.27,7.5,0.0,1
43398,19.4,0.1,1.29,7.6,0.0,1
43399,19.0,0.1,1.24,8.1,0.0,3
43400,18.8,0.1,1.23,7.7,0.0,1
43401,18.7,0.1,1.22,7.5,0.0,1
43402,18.7,0.1,1.21,7.5,0.0,1
43403,19.1,0.1,1.21,7.7,0.0,2
43404,19.5,0.1,1.22,7.6,0.0,1
43405,19.9,0.1,1.20,7.5,0.0,1
43406,20.5,0.1,1.18,7.4,0.0,1
43407,20.7,0.1,1.19,7.6,0.0,1
43408,21.1,0.1,1.22,7.5,0.0,1
43409,21.2,0.1,1.19,7.7,0.0,3
43410,21.2,0.1,1.22,7.7,0.0,1
43411,21.3,0.1,1.20,7.9,0.0,3
43412,21.5,0.1,1.22,7.7,0.0,2
43413,21.1,0.1,1.21,7.8,0.0,2
43414,20.4,0.1,1.23,7.7,0.0,1
43415,20.4,0.1,1.20,8.2,0.0,3
43416,20.9,0.1,1.20,7.9,0.0,2
43417,21.0,0.1,1.18,7.9,0.0,1
43418,21.1,0.1,1.18,7.8,0.0,2
43419,21.1,0.1,1.16,7.9,0.0,3
43420,21.2,0.1,1.21,7.9,0.0,3
43421,21.4,0.1,1.22,7.8,0.0,2
43422,21.3,0.1,1.27,7.9,0.0,2
43423,20.5,0.1,1.27,8.0,0.0,2
43424,20.3,0.1,1.29,7.8,0.0,1
43425,20.1,0.1,1.28,7.8,0.0,1
43426,19.8,0.1,1.28,7.8,0.0,1
43427,19.8,0.1,1.27,8.0,0.0,6
43428,20.3,0.1,1.28,8.0,0.0,3
43429,20.2,0.1,1.31,7.9,0.0,2
43430,20.6,0.1,1.30,7.8,0.0,2
43431,20.7,0.1,1.30,7.8,0.0,2
43432,20.6,0.1,1.25,7.8,0.0,2
43433,20.6,0.1,1.24,7.8,0.0,1
43434,20.5,0.1,1.25,8.0,0.0,3
43435,20.1,0.1,1.25,8.0,0.0,3
43436,20.1,0.1,1.29,8.0,0.0,3
43437,20.0,0.1,1.30,8.0,0.0,3
43438,19.9,0.1,1.29,8.1,0.0,3
43439,20.1,0.1,1.28,7.8,0.0,2
43440,20.3,0.1,1.28,7.8,0.0,2
43441,20.4,0.1,1.27,7.7,0.0,2
43442,20.5,0.1,1.24,7.7,0.0,2
43443,20.8,0.1,1.23,7.7,0.0,2
43444,20.8,0.1,1.23,7.8,0.0,2
43445,20.9,0.1,1.22,7.8,0.0,2
43446,21.0,0.1,1.20,7.7,0.0,1
43447,21.4,0.1,1.21,7.8,0.0,2
43448,21.2,0.1,1.22,7.9,0.0,1
43449,21.0,0.1,1.21,7.7,0.0,1
43450,21.0,0.1,1.24,7.7,0.0,1
43451,21.1,0.1,1.27,7.6,0.0,1
43452,20.4,0.1,1.30,7.7,0.0,1
43453,19.7,0.1,1.33,7.9,0.0,4
43454,18.4,0.1,1.32,7.5,0.0,1
43455,17.4,0.1,1.30,7.6,0.0,2
43456,16.7,0.1,1.31,7.6,0.0,1
43457,16.2,0.1,1.32,7.6,0.0,1
43458,15.8,0.1,1.34,7.5,0.0,1
43459,15.5,0.1,1.38,7.6,0.0,1
43460,15.2,0.1,1.37,7.9,0.0,1
43461,15.0,0.1,1.36,7.7,0.0,1
43462,14.4,0.1,1.35,7.5,0.0,1
43463,14.0,0.1,1.37,7.4,0.0,1
43464,13.6,0.1,1.36,7.4,0.0,1
43465,13.4,0.1,1.35,7.4,0.0,1
43466,13.2,0.1,1.36,7.5,0.0,1
43467,12.9,0.1,1.39,7.5,0.0,1
43468,12.8,0.1,1.38,7.5,0.0,1
43469,12.7,0.1,1.38,7.4,0.0,2
43470,12.3,0.1,1.37,7.4,0.0,1
43471,12.2,0.1,1.35,7.4,0.0,1
43472,12.1,0.1,1.31,7.4,0.0,1
43473,12.1,0.1,1.31,7.4,0.0,1
43474,12.0,0.1,1.33,7.4,0.0,1
43475,11.9,0.1,1.34,7.4,0.0,1
43476,11.7,0.1,1.36,7.4,0.0,1
43477,11.4,0.1,1.35,7.5,0.0,2
43478,11.1,0.1,1.33,7.4,0.0,1
43479,11.0,0.1,1.31,7.4,0.0,1
43480,11.1,0.1,1.28,7.4,0.0,1
43481,11.1,0.1,1.31,7.4,0.0,1
43482,11.0,0.1,1.34,7.4,0.0,1
43483,10.9,0.1,1.37,7.6,0.0,1
43484,10.7,0.1,1.38,7.6,0.0,1
43485,10.4,0.1,1.41,7.5,0.0,1
43486,10.4,0.1,1.41,7.5,0.0,1
43487,10.4,0.1,1.40,7.5,0.0,2
43488,10.2,0.1,1.37,7.5,0.0,1
43489,10.2,0.1,1.37,7.5,0.0,1
43490,10.2,0.1,1.41,7.5,0.0,1
43491,10.1,0.1,1.43,7.4,0.0,1
43492,10.0,0.1,1.43,7.6,0.0,2
43493,9.8,0.1,1.45,7.4,0.0,1
43494,9.7,0.1,1.44,7.4,0.0,1
43495,9.8,0.1,1.43,7.5,0.0,2
43496,9.9,0.1,1.40,7.4,0.0,1
43497,9.7,0.1,1.39,7.4,0.0,1
43498,10.2,0.1,1.42,7.4,0.0,1
43499,10.8,0.1,1.44,7.4,0.0,1
43500,11.2,0.1,1.41,7.4,0.0,1
43501,11.9,0.1,1.40,7.5,0.0,5
43502,13.2,0.1,1.37,7.5,0.0,1
43503,14.2,0.1,1.35,7.4,0.0,1
43504,14.9,0.1,1.38,7.4,0.0,1
